name,address,website,normal_score
Bar Comercial,"Theatinerstr. 16, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2015217,3.5
Tapasita,"Feilitzschstr. 10, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2017237,3.5
Café Neuhauser Gärtnerplatz,"Corneliusstr. 2, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20174544,4.0
Ballabeni Icecream,"Theresienstr. 46, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2019075,4.5
Beim Onkel,"Alter Messepl. 4, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20192268,
Seafood Sylt meets Asia,"Terminalstr. Ost 2 Terminal 2, Level 4, Gate 28, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2019825,3.5
Gelato Bartu,"Wilhelmstr. 23 Kreuzung Kaiserstrasse, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2019982,4.0
Manu. Weinbar / Restaurant,"Rumfordstrasse 1, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20200488,4.5
Dilan meze & bar,"Gebsattelstr. 15 Regerplatz, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2020076,4.5
Ayla Imbiss,"Lindwurmstr. 7, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20219774,4.0
Goldmarie,"Schmellerstr. 23, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2022480,4.0
Trattoria Donna Maria,"Marktstr. 2, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2022482,3.0
Cafe TH,"Georgenstr. 35, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2022486,5.0
Zum Kloster,"Preysingstr. 77, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2022639,4.0
Restaurant Martin,"Zschokkestrasse 55, 80686 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20229120,4.0
BRAVO Bar,"Fraunhoferstrasse 20, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20238390,3.0
z'wein,"Johannisplatz 11, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20238432,3.0
Oktoberfestzelt Schottenhamel,"Wirtsbudenstrasse, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20264563,4.0
Pepenero Isartor,"Steinsdorfstr. 22, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20264567,
Ammer Wiesn Munchner Oktoberfest,"Huhner Und Entenbraterei Ammer, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20264568,
Restaurant Gaumenfreund Im Hyperion Munchen,"Truderinger Str. 13, 81677 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20264585,
Restaurant Zierbelstube,"Hyperion Hotel Munchen, 81677 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20264594,
Subway,"Kapuzinerstr. 1, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20276849,
Umi Sushi,"Ismaninger Str. 45, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20279944,5.0
In-Dish Munich,"Theresienhoehe 5 Forum Schwanthalerhohe, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20287281,5.0
Burger House,"Alter Messeplatz 8, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20287935,
Ciccio's Tavernetta Italiana,"Schoenstr. 76, 81543 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20288469,5.0
Officelunch Canteen Grill & fresh Food,"Willy-Brandt-Platz 5 In Riem Arcaden, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20301921,
After Church,"Schulstr. 42, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20305889,5.0
Spatensepp,"Ehrengutstrasse 15, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20305938,5.0
Chiang Shing,"Nymphenburger Str. 98, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20309424,5.0
L'Americano,"Fraunhoferstrasse 41, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20313408,5.0
McDonald's,"Hanauer Strasse 68, 80993 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20315150,4.0
McDonald's,"Hanauer Strasse 83, 80993 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20315151,
Jupiter Restaurant & Bar,"Einsteinstrasse 119, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20318223,5.0
Trattoria il Contadino,"Duelferstr. 61, 80995 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20329011,4.0
Kerala,"Schumannstr. 9, 81679 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2034999,3.5
Hickory - Tapas BBQ Smokehouse,"Innere Wiener Str. 38, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20356157,3.5
Fisch Hausl,"Wiener Platz 9, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20356209,4.0
Ayurvedic Indisches Restaurant,"Nymphenburger Str. 26 ecke Erzgiesereistr, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2035756,5.0
Primafila am Schlosspark,"Margarethe-Danzi-Str. 25, 80639 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2036572,4.5
Effe and Gold Rosenheim,"KaiserstraBe 24, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20373343,5.0
Fraulein Wagner,"Am Bavariapark 16, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20373349,
manuS,"KreilerstraBe 63, 81673 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20373364,
IVY Tagesbar,"Neuhauserstraße 18 Oberpollinger, 2. Etage, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20398619,
my Indigo Stachus,"Karlsplatz B 120 Stachuspassagen, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2040160,4.0
Burg Pappenheim,"Baaderstr. 46, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2040755,4.5
Boulangerie,"Bauerstr. 1, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2041737,4.0
Pizzeria Monaco,"Reichenbachstr. 10, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2041740,3.5
Da Pino,"Hoglweg 3, 85540 Haar Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2041999,4.5
Bar Tabacco,"Hartmannstr. 8, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2043065,4.0
Il Cigno Ristorante Pizzeria,"Woerthstr. 39, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2043121,4.0
MAREDO Steakhaus - München Rindermarkt,"Rindermarkt 5, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2043131,3.5
Wirtshaus zur Marienburg,"Hohensalzaer Str. 1, 81929 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2043661,4.5
Kymata Modern Taverna & Winebar,"Volpinistr. 19, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2043953,4.5
Wildmosers,"Marienplatz 22, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2044329,3.0
Bonsai Garden,"Ostpreussenstr. 15a, 81927 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2044410,4.0
Salt & Sugar,"Tengernseer Lanstrasse 91, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20468505,
busner.s,"Nymphenburger Str. 1 80335 Munich, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2049646,4.5
Cafe Soda,"Tuerkenstr. 51, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2049658,2.5
Shibuya Fried Chicken,"Hohenzollernstr. 5, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20516526,3.5
Herzog Hofladen,"Lenbachplatz 7A Into the Glass Castle of the Mini Pavillion, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20524521,5.0
Restaurant Olympiasee,"Olympiapark Munchen Spiridon-Louis-Ring 21, 80809 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2054224,3.5
Tagtraeumer,"Dreimuehlenstr. 17, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2054360,3.5
Lindengarten Wirtshaus Bar & Biergarten,"Solalindenstr. 50, 81825 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2054600,4.0
Le Charrois,"Sebastiansplatz 11, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2054902,3.0
Cafe Maelu,"Theatinerstr. 32, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2056984,4.0
togather,"Schwanthalerstr. 160, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20583176,
Taverna Lakis,"Augustenstr. 114, 80798 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2060366,3.5
punkto,"Muellerstr. 48, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2061335,4.5
Just Munich,"Hanauer Str. 68 Olympia Einkaufszentrum, 80993 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2069284,2.0
Vapiano,"Richard-Strauss-Str. 80-82, 81679 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2070353,3.0
Bobby's,"Augustenstr. 62, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2071738,4.0
Hungriges Herz,"Fraunhoferstr. 42, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2073849,3.5
Steakhouse Grill93,"Berliner Str. 93 Munich Marriott Hotel, 80805 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2076074,4.0
Cafe und Restaurant Museum,"Prinzregentenstr. 3 Bavarian National Museum, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2077999,4.5
Biergarten Viktualienmarkt,"Viktualienmarkt, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2078143,4.0
Park Inn,"Musenbergstr. 25-27, 81929 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2078145,3.5
Atelier,"Promenadeplatz 2-6, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2079981,4.5
Nanami,"Bodenseestr. 12, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20813424,4.0
Ristorante Pizzeria Al Dente,"Karl-Theodor-Str. 45, 80803 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20833063,4.5
Dinner In The Dark,"Schloss Nymphenburg 30, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20870217,
Konig Ludwig,"Schloss Nymphenburg 30, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20878429,
Bierig Gut,"Schloss Nymphenburg 30, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20878571,
Candle Light Dinner,"Schloss Nymphenburg 30, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20878572,
Dinner Im Rausch Der Sinne,"Schloss Nymphenburg 30, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20878574,
Pizza Verde,"Franz-Joseph-Str. 35, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20881963,4.0
Leons Handels,"Leonrodstr. 47, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2088225,4.5
The Creole Touch,"Amalienstr. 39, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20897886,5.0
Wirtshaus Zum Graenen Baum,"Verdistrasse 47, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2090820,4.0
Domino's Pizza,"Nordendstr. 62, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20908474,
Domino's Pizza,"Schlierseestr. 31, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20908480,
Honghong Noodles,"Leopoldstr. 60, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20911866,4.0
Burger Syndicate,"Paul-Heyse-Str. 23, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20912714,5.0
Domino's Pizza,"Albert-Schweitzer-Str. 70, 81735 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20912873,
Domino's Pizza,"Nymphenburger Str. 90E, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20913003,
REWE To Go,"Hohenzollernstr. 84, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20913310,
Ça Va,"Kazmairstr. 44, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2093364,4.0
Ca Go Restaurant,"Kazmairstrasse, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20934373,5.0
Solefood,"Reichenbachstr. 38, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20936697,5.0
ALEX Munchen Pasing,"Pasinger Bahnhofsplatz 6, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20941262,
Herrlichunentbehrlich,"Schleissheimer Str. 422 12a, 80788 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20941704,5.0
Blue Spa Restaurant,"Promenadeplatz 2-6, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20943472,3.0
Tivoli Restaurant at Hilton Munich Park Hotel,"Am Tucherpark 7 Hilton Munich Park, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2095079,4.0
Doener & more,"Leuchtenbergring 5, 81677 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20953133,4.0
Ca Go,"Kazmaistr 31 München, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20957495,
Conforti,"Rumfordstr. 57, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096383,4.0
Opatija am alten Peter,"Rindermarkt 2, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096582,4.0
Rischart - Cafe am Markt,"Viktualienmarkt 2, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096604,3.5
KAIMUG,"Karlsplatz UG1 Stachus-Passagen, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096616,3.5
Pommes Freunde Stachus,"Untergeschoss Karlsplatz 1 Laden Nr.: B110, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096770,4.0
Discount,"Oskar-Maria-Graf-Ring 23, 81737 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2096797,4.5
Poseidon,"Saebener Str. 9, 81547 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2097035,4.0
Harlachinger Einkehr,"Karolingerallee 34, 81545 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2097196,3.5
Madam Anna Ekke,"Kolosseumstr. 6, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20973294,4.0
Oskar,"Bismarckstr. 21 Ernst-toller-platz, 80803 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20978336,5.0
PAELLA xperience,"Kapuzinerstr. 20, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20980834,
Cafe Kusterman,"Viktualien Markt, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20981508,
Oceans Shisha Lounge Rotkreuzplatz,"Wendl-Dietrich-Str. 11, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20990138,
Marche Movenpick Munchner Tierpark Hellabrunn,"Tierparkstrasse 30, 81543 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d20999819,3.0
a domani,"Kaulbachstr. 36, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21000141,5.0
Hope Juice & Coffee Gmbh,"Leopoldstr. 152 Schwabinger Tor, 80804 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21001638,5.0
Cafe Bistro Bar-mery,"Ottostraße 5, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21005161,
Los Amigos,"Rosenheimer Str. 66, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2100868,3.0
Beavercoffee,"Gollierstr. 30, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21011171,
Cremagelato,"Notburgstrasse 4, 80639 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21037713,5.0
Steinchen Kulturcafé,"Agnes-Bernauer-Str. 77, 80687 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21038390,5.0
Brasserie OskarMaria,"Salvatorplatz 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d2104102,3.5
Café OM NOM NOM,"Oberländerstraße 24a, 81371 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21045801,5.0
UnterhaltungsreederEis,"Fritz-Winter-Str. 3, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21056195,
Testando,"Nordendstrasse 2, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21077843,
Goldig,"Pfisterstrasse 9, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21081514,3.5
Doctor Drooly,"Häberlstraße 7, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21084760,
SUPERNOVA Bar & Trattoria,"Türkenstraße 83, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21087789,3.0
Ntanta Bar,"Tumblingerstrasse 16, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21088520,5.0
Wari-ke,"Nymphenburger Str. 117, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21091988,4.5
Mariss Bar,"Atelierstraße 7 Gegenüber Vom Umadum Riesenrad, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21101482,5.0
Malibu Nation,"Rosenheimer Str. 145h, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21104467,1.0
Hindura,"Truderinger Str. 212, 81825 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21117762,3.5
Sanktannas / alpine eatery,"Gaertnerplatz 1, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21120129,3.5
Sommerquartier,"Alter Hof 3, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21134026,5.0
Piccolina Café e Bar,"Amalienstr. 44, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21153325,
True Romance,"Klenzestraße, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21167741,3.0
Enfes Grillhouse,"Baubergerstr. 32, 80992 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21167850,5.0
Maison Yang,"Brunnstrasse 3, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21178480,5.0
Bubble Tea Bayerstraße,"Bayerstraße 7a, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21181589,5.0
Sushi Teno - München,"Georgenstr. 35, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21182681,4.0
Wirtshus Zur Rennbahn,"Graf Lehndorff Strasse 36 Golfzentrum Munchen Riem GmbH & Co.KG, 81929 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21183379,5.0
Flammbierbar,"Lacken 100, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21183457,
Simply Greek Taverna,"Kastelburgstr. 77, 81245 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21184549,3.5
Szymanski's Piano-bar,"Bodenseestr. 14, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21186153,5.0
Starbucks,"Thomas-Dehler-Str. 12 Pep Ekz, 81737 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21201207,
Starbucks,"Pasinger Bahnhofsplatz 5, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21201210,
Starbucks,"Arnulfstrasse 32, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21201224,
Starbucks,"Einkaufszentrum Stachus-Passagen Karlsplatz 8, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21201231,
Resi Am Markt,"Viktualienmarkt 18-21, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21207880,
Cafe Sol Latino,"Schleissheimer Str. 187A, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21209614,5.0
Hansik,"Thomas-Wimmer-Ring 9, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21211776,5.0
BackWerk,"Orleansplatz 10, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213268,
BackWerk,"Rosenheimer Str. 52, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213344,
BackWerk,"Arnulfstrasse 3, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213345,
BackWerk,"Zweibruckenstrasse 5-7, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213386,
BackWerk,"Arnulfstrasse 1 Arnulfstraße 1, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213388,
Ditsch,"Bahnhofsplatz 2, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21213719,
Elemu Doner,"Sauerbruchstrasse 2, 81377 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21216601,
International Food Heimservice e.K.,"Plinganserstrasse 9, 81369 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21217065,
King Butt,"Schwanthalerstr. 154, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21217105,
Latienne,"Sendlingerstrasse 17, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21217121,
Arzu Yilmaz,"Tegernseerlandstrasse 77, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d21217125,
